animal,area,epoch,partner1,partner2,n_units,rho_conn,rho_intr,rho_resid,jaccard,jaccard_excess
75,V1,intermediate,CA1-V1,V1-RSC,57,0.6304770547057299,0.990666320974851,-0.11304581227947877,0.36363636363636365,0.21212121212121215
75,V1,naive,CA1-V1,V1-RSC,57,0.8861809696655433,0.9952035260565205,-0.09226845873843867,0.5789473684210527,0.42743221690590116
77,CA1,expert,CA1-DG,CA1-RSC,8,-0.5952380952380953,-0.4047619047619048,-0.5952085355214386,0.0,-0.14285714285714285
77,CA1,expert,CA1-DG,CA1-SUB,8,0.38095238095238104,-0.8333333333333335,0.4151755549784825,0.0,-0.14285714285714285
77,CA1,expert,CA1-DG,CA1-V1,8,0.1666666666666667,-0.38095238095238104,0.3550234734023464,0.0,-0.14285714285714285
77,CA1,expert,CA1-RSC,CA1-SUB,8,-0.3333333333333334,0.7380952380952381,-0.38057011792993,0.0,-0.14285714285714285
77,CA1,expert,CA1-RSC,CA1-V1,8,-0.4523809523809524,0.9761904761904763,-0.6213664431593421,0.0,-0.14285714285714285
77,CA1,expert,CA1-SUB,CA1-V1,8,-0.11904761904761905,0.7142857142857144,-0.13727144989741227,0.3333333333333333,0.19047619047619047
77,CA1,intermediate,CA1-DG,CA1-RSC,8,-0.28571428571428575,-0.4285714285714286,-0.21783245945486832,0.3333333333333333,0.19047619047619047
77,CA1,intermediate,CA1-DG,CA1-SUB,8,-0.07142857142857144,-0.30952380952380953,-0.3109760928988413,0.0,-0.14285714285714285
77,CA1,intermediate,CA1-DG,CA1-V1,8,-0.2380952380952381,-0.4047619047619048,0.16580913310701817,0.0,-0.14285714285714285
77,CA1,intermediate,CA1-RSC,CA1-SUB,8,-0.07142857142857144,0.3333333333333334,0.05466765879655483,0.0,-0.14285714285714285
77,CA1,intermediate,CA1-RSC,CA1-V1,8,-0.2380952380952381,0.9761904761904763,-0.3765991543762719,0.3333333333333333,0.19047619047619047
77,CA1,intermediate,CA1-SUB,CA1-V1,8,0.19047619047619052,0.30952380952380953,0.22423019817248863,0.0,-0.14285714285714285
77,CA1,naive,CA1-DG,CA1-RSC,8,-0.261904761904762,0.2380952380952381,0.09527590937371946,0.0,-0.14285714285714285
77,CA1,naive,CA1-DG,CA1-SUB,8,-0.14285714285714288,0.09523809523809526,0.12387231890086997,0.0,-0.14285714285714285
77,CA1,naive,CA1-DG,CA1-V1,8,-0.261904761904762,0.2380952380952381,-0.31301071627345967,0.0,-0.14285714285714285
77,CA1,naive,CA1-RSC,CA1-SUB,8,0.14285714285714288,0.9285714285714287,-0.10298768862724972,0.3333333333333333,0.19047619047619047
77,CA1,naive,CA1-RSC,CA1-V1,8,-0.4761904761904762,1.0,-0.6009577070175987,0.0,-0.14285714285714285
77,CA1,naive,CA1-SUB,CA1-V1,8,-0.14285714285714288,0.9285714285714287,-0.336230338993294,0.3333333333333333,0.19047619047619047
77,RSC,expert,CA1-RSC,RSC-SUB,203,0.6914237022874343,0.91902150582758,-0.19222849831518074,0.45714285714285713,0.31348088531187124
77,RSC,expert,CA1-RSC,V1-RSC,203,0.8499545260234515,0.9708952204985785,0.22413296579984515,0.5692307692307692,0.4255687973997833
77,RSC,expert,RSC-SUB,V1-RSC,203,0.7745859103733659,0.9276400468081476,-0.16196851073627486,0.5223880597014925,0.3787260878705066
77,RSC,intermediate,CA1-RSC,RSC-SUB,203,0.7749944233294036,0.9349940665046987,-0.3090903415272808,0.3972602739726027,0.2535983021416168
77,RSC,intermediate,CA1-RSC,V1-RSC,203,0.8578315257878378,0.9687018542480154,0.45099381567687685,0.5454545454545454,0.4017925736235595
77,RSC,intermediate,RSC-SUB,V1-RSC,203,0.6364914709305548,0.9268216583878057,-0.3197093417701371,0.36,0.2163380281690141
77,RSC,naive,CA1-RSC,RSC-SUB,203,0.8785028562945016,0.9836039000046178,0.1516491429047882,0.59375,0.4500880281690141
77,RSC,naive,CA1-RSC,V1-RSC,203,0.8247735980869343,0.9859174123729383,0.08627482949,0.5,0.3563380281690141
77,RSC,naive,RSC-SUB,V1-RSC,203,0.9001575453763897,0.9767727595003798,0.21132091266765127,0.59375,0.4500880281690141
77,SUB,expert,CA1-SUB,RSC-SUB,6,0.08571428571428573,1.0,0.1758816176703622,0.3333333333333333,0.13333333333333333
77,SUB,intermediate,CA1-SUB,RSC-SUB,6,0.7714285714285715,1.0,0.7667484762335374,1.0,0.8
77,SUB,naive,CA1-SUB,RSC-SUB,6,0.2,1.0,0.1111111111111111,0.0,-0.19999999999999998
77,V1,expert,CA1-V1,V1-RSC,12,0.4755244755244756,0.44755244755244755,0.44172718320149124,0.2,0.05714285714285716
77,V1,intermediate,CA1-V1,V1-RSC,12,0.6573426573426573,0.3426573426573427,0.6488921199958745,0.5,0.35714285714285715
77,V1,naive,CA1-V1,V1-RSC,12,0.16083916083916086,0.6993006993006995,0.3160012976685174,0.2,0.05714285714285716
