metric,pair,matched,window_bins,mean,sem,count
ifi_cc1,CA1-V1,0,12,-0.17371774791553335,0.1329464593420992,10
ifi_cc1,CA1-V1,0,13,-0.07719222694673061,0.1539209967441624,11
ifi_cc1,CA1-V1,0,14,-0.08120892884868947,0.15662640755744509,11
ifi_cc1,CA1-V1,0,15,-0.08760851526950048,0.1400062063655441,11
ifi_cc1,CA1-V1,0,16,-0.07462739549493712,0.13654965998292165,11
ifi_cc1,CA1-V1,0,17,-0.07797378517565966,0.1411240097691558,11
ifi_cc1,CA1-V1,0,18,-0.07840939730414365,0.1447874183909587,11
ifi_cc1,CA1-V1,0,19,-0.0759032956334868,0.1483469560416399,11
ifi_cc1,CA1-V1,0,20,-0.07832097324648818,0.1473443752599079,11
ifi_cc1,CA1-V1,0,21,-0.0852035435587576,0.1498947119487558,11
ifi_cc1,CA1-V1,0,22,-0.07258295986403511,0.14682001231873057,11
ifi_cc1,CA1-V1,0,23,-0.07388438194870928,0.14896187858730095,11
ifi_cc1,CA1-V1,0,24,-0.07074567176742935,0.14650833197191424,11
ifi_cc1,CA1-V1,0,25,-0.062025526311533824,0.1388342354975202,11
ifi_cc1,CA1-V1,1,1,-0.46017062937261355,0.19701027268666754,8
ifi_cc1,CA1-V1,1,2,-0.08961597613569058,0.13982322067650746,9
ifi_cc1,CA1-V1,1,3,0.09168733012820535,0.13435178229009007,10
ifi_cc1,CA1-V1,1,4,-0.03691647684992991,0.060842269624025724,10
ifi_cc1,CA1-V1,1,5,-0.007108890786493849,0.06158512461323778,10
ifi_cc1,CA1-V1,1,6,-0.0500846208512495,0.07647775944367048,10
ifi_cc1,CA1-V1,1,7,-0.06964432500780422,0.09675696982058776,10
ifi_cc1,CA1-V1,1,8,-0.0943722486580144,0.10887007312857702,10
ifi_cc1,CA1-V1,1,9,-0.14305896991073588,0.11453359703345284,10
ifi_cc1,CA1-V1,1,10,-0.17544731929322782,0.11565609075201416,10
ifi_cc1,CA1-V1,1,11,-0.19125009759774758,0.11722186112882799,10
ifi_cc1,CA1-V1,1,12,-0.16252649868634256,0.11770633937012584,10
ifi_cc1,CA1-V1,1,13,-0.07147499440842736,0.14830308062523778,11
ifi_cc1,CA1-V1,1,14,-0.0787196721852222,0.14952177627070612,11
ifi_cc1,CA1-V1,1,15,-0.09187315201211556,0.13828211348703595,11
ifi_cc1,CA1-V1,1,16,-0.0810435297435483,0.13948752383315022,11
ifi_cc1,CA1-V1,1,17,-0.08053799582678357,0.14735694195275018,11
ifi_cc1,CA1-V1,1,18,-0.07370370815515583,0.14799572618046383,11
ifi_cc1,CA1-V1,1,19,-0.07113623384356113,0.15037832768400827,11
ifi_cc1,CA1-V1,1,20,-0.07791338433224874,0.1516465709277849,11
