animal,learner,pair,bin,dim,cc,sig,ifi
34,1,CA1-V1,3,3,0.0378,0,0.0044
34,1,CA1-V1,3,4,0.0339,0,0.0022
34,1,CA1-V1,3,5,0.0061,0,-0.0027
34,1,CA1-V1,3,6,0.0032,0,-0.0123
34,1,CA1-V1,3,7,-0.009,0,-0.0227
34,1,CA1-V1,3,8,0.0167,0,-0.0211
34,1,CA1-V1,3,9,0.0115,0,-0.0173
34,1,CA1-V1,3,10,0.0153,0,-0.012
34,1,CA1-V1,3,11,-0.0124,0,-0.01
34,1,CA1-V1,3,12,0.0084,0,-0.0159
34,1,CA1-V1,3,13,-0.0059,0,-0.0239
34,1,CA1-V1,3,14,0.0046,0,-0.0311
34,1,CA1-V1,3,15,0.0092,0,-0.0249
34,1,CA1-V1,3,16,0.0232,0,-0.023
34,1,CA1-V1,3,17,0.0192,0,-0.044
34,1,CA1-V1,3,18,-0.0162,0,-0.0156
34,1,CA1-V1,3,19,0.0099,0,-0.0607
34,1,CA1-V1,3,20,-0.0241,0,-0.0496
34,1,CA1-V1,3,21,-0.0109,0,-0.055
34,1,CA1-V1,3,22,0.0086,0,-0.0289
34,1,CA1-V1,3,23,-0.0008,0,-0.0832
34,1,CA1-V1,3,24,-0.0094,0,-0.1319
34,1,CA1-V1,3,25,-0.0046,0,-0.1074
34,1,CA1-V1,3,26,-0.0078,0,-0.2071
34,1,CA1-V1,4,1,0.1161,0,-0.0159
34,1,CA1-V1,4,2,0.1084,0,-0.0101
34,1,CA1-V1,4,3,0.0665,0,-0.0196
34,1,CA1-V1,4,4,0.0314,0,0.0083
34,1,CA1-V1,4,5,0.0652,0,-0.0124
34,1,CA1-V1,4,6,0.0339,0,0.0041
34,1,CA1-V1,4,7,0.0132,0,-0.0026
34,1,CA1-V1,4,8,0.0039,0,-0.0115
34,1,CA1-V1,4,9,0.0157,0,-0.0123
34,1,CA1-V1,4,10,0.0065,0,-0.0143
34,1,CA1-V1,4,11,0.0016,0,-0.0311
34,1,CA1-V1,4,12,-0.0071,0,-0.0368
34,1,CA1-V1,4,13,0.0046,0,-0.045
34,1,CA1-V1,4,14,0.0013,0,-0.0427
34,1,CA1-V1,4,15,0.0217,0,-0.0522
34,1,CA1-V1,4,16,-0.0,0,-0.0624
34,1,CA1-V1,4,17,0.0067,0,-0.0306
34,1,CA1-V1,4,18,-0.0228,0,-0.0288
34,1,CA1-V1,4,19,-0.0133,0,-0.0655
34,1,CA1-V1,4,20,0.0079,0,-0.0612
34,1,CA1-V1,4,21,0.0032,0,-0.0254
34,1,CA1-V1,4,22,0.0029,0,-0.0849
34,1,CA1-V1,4,23,-0.0213,0,-0.1508
34,1,CA1-V1,4,24,0.0072,0,-0.0604
34,1,CA1-V1,4,25,-0.0004,0,-0.1232
34,1,CA1-V1,5,1,0.018,0,0.0138
34,1,CA1-V1,5,2,0.045,0,0.0252
34,1,CA1-V1,5,3,0.0369,0,0.0124
34,1,CA1-V1,5,4,0.0548,0,0.0054
34,1,CA1-V1,5,5,0.027,0,0.0135
34,1,CA1-V1,5,6,0.0371,0,0.006
34,1,CA1-V1,5,7,0.0945,0,0.0041
34,1,CA1-V1,5,8,0.0174,0,0.008
34,1,CA1-V1,5,9,0.0344,0,0.0143
34,1,CA1-V1,5,10,0.0104,0,0.0028
34,1,CA1-V1,5,11,-0.0388,0,0.012
34,1,CA1-V1,5,12,0.0152,0,0.0354
34,1,CA1-V1,5,13,0.0528,0,0.0382
34,1,CA1-V1,5,14,0.021,0,0.0313
34,1,CA1-V1,5,15,-0.0164,0,0.0289
34,1,CA1-V1,5,16,0.0197,0,0.0275
34,1,CA1-V1,5,17,-0.0242,0,0.0031
34,1,CA1-V1,5,18,-0.0841,0,0.0215
34,1,CA1-V1,5,19,-0.0236,0,0.0309
34,1,CA1-V1,5,20,0.0067,0,0.0081
34,1,CA1-V1,5,21,0.0886,0,0.0103
34,1,CA1-V1,5,22,-0.0612,0,0.0065
34,1,CA1-V1,5,23,0.0317,0,0.0735
34,1,CA1-V1,5,24,-0.0132,0,0.0792
34,1,CA1-V1,5,25,0.0008,0,0.1085
34,1,CA1-V1,6,1,0.1351,0,-0.085
34,1,CA1-V1,6,2,0.089,0,-0.0262
34,1,CA1-V1,6,3,0.0974,0,-0.0316
34,1,CA1-V1,6,4,0.1295,0,-0.0186
34,1,CA1-V1,6,5,0.0228,0,-0.0049
34,1,CA1-V1,6,6,0.0495,0,-0.0052
34,1,CA1-V1,6,7,0.0298,0,-0.0071
34,1,CA1-V1,6,8,0.0038,0,0.0062
34,1,CA1-V1,6,9,0.0498,0,0.0047
34,1,CA1-V1,6,10,0.0241,0,0.0127
34,1,CA1-V1,6,11,-0.0141,0,0.0189
34,1,CA1-V1,6,12,-0.0288,0,0.0205
34,1,CA1-V1,6,13,-0.0047,0,0.0188
34,1,CA1-V1,6,14,-0.0004,0,0.0194
34,1,CA1-V1,6,15,0.0376,0,-0.0044
34,1,CA1-V1,6,16,-0.0319,0,-0.0132
34,1,CA1-V1,6,17,0.0191,0,-0.0082
34,1,CA1-V1,6,18,0.015,0,-0.013
34,1,CA1-V1,6,19,-0.0063,0,0.0248
34,1,CA1-V1,6,20,-0.0172,0,0.02
34,1,CA1-V1,6,21,-0.0023,0,0.0111
34,1,CA1-V1,6,22,0.0104,0,-0.006
34,1,CA1-V1,6,23,-0.0214,0,0.0298
34,1,CA1-V1,6,24,-0.0277,0,0.0123
34,1,CA1-V1,6,25,0.0017,0,0.0523
34,1,CA1-V1,6,26,0.0166,0,-0.0963
36,1,CA1-CA3,1,1,0.317,1,0.0093
36,1,CA1-CA3,1,2,0.148,1,-0.0513
36,1,CA1-CA3,1,3,0.0423,0,0.0173
36,1,CA1-CA3,1,4,0.0084,0,0.0112
36,1,CA1-CA3,1,5,0.0189,0,-0.0063
36,1,CA1-CA3,1,6,0.011,0,-0.0026
36,1,CA1-CA3,1,7,0.0044,0,-0.0062
36,1,CA1-CA3,1,8,0.0015,0,-0.0052
36,1,CA1-CA3,1,9,0.0094,0,0.0124
36,1,CA1-CA3,1,10,0.0287,0,0.0349
36,1,CA1-CA3,1,11,0.0068,0,0.033
36,1,CA1-CA3,1,12,-0.0014,0,0.0355
36,1,CA1-CA3,2,1,0.3122,1,-0.0161
36,1,CA1-CA3,2,2,0.1786,1,-0.0344
36,1,CA1-CA3,2,3,0.0813,0,0.0252
36,1,CA1-CA3,2,4,0.0474,0,-0.0187
36,1,CA1-CA3,2,5,0.0499,0,0.0032
36,1,CA1-CA3,2,6,0.0178,0,-0.0122
36,1,CA1-CA3,2,7,0.014,0,-0.0175
36,1,CA1-CA3,2,8,0.0314,0,-0.0218
36,1,CA1-CA3,2,9,0.0118,0,0.0096
36,1,CA1-CA3,2,10,0.0387,0,-0.0241
36,1,CA1-CA3,2,11,0.0019,0,-0.0456
36,1,CA1-CA3,2,12,-0.0032,0,-0.1541
36,1,CA1-CA3,3,1,0.3426,1,-0.0119
36,1,CA1-CA3,3,2,0.1809,1,0.0006
36,1,CA1-CA3,3,3,0.0869,0,-0.0451
36,1,CA1-CA3,3,4,0.0418,0,-0.0343
36,1,CA1-CA3,3,5,-0.0005,0,-0.0333
36,1,CA1-CA3,3,6,0.0115,0,-0.0145
36,1,CA1-CA3,3,7,0.0274,0,0.0054
36,1,CA1-CA3,3,8,0.0045,0,0.0002
36,1,CA1-CA3,3,9,0.0155,0,-0.0247
36,1,CA1-CA3,3,10,0.0206,0,-0.0267
36,1,CA1-CA3,3,11,0.0197,0,-0.0461
36,1,CA1-CA3,3,12,0.0022,0,-0.061
36,1,CA1-CA3,4,1,0.3524,1,0.0048
36,1,CA1-CA3,4,2,0.1853,1,-0.0617
36,1,CA1-CA3,4,3,0.0792,0,0.0022
36,1,CA1-CA3,4,4,0.0423,0,0.0045
36,1,CA1-CA3,4,5,0.0287,0,-0.028
36,1,CA1-CA3,4,6,0.0445,0,-0.0005
36,1,CA1-CA3,4,7,0.0157,0,0.0198
36,1,CA1-CA3,4,8,-0.0063,0,0.0166
36,1,CA1-CA3,4,9,-0.0041,0,-0.0242
36,1,CA1-CA3,4,10,0.0057,0,-0.004
36,1,CA1-CA3,4,11,-0.0051,0,-0.0246
36,1,CA1-CA3,4,12,0.0077,0,0.0187
36,1,CA1-CA3,5,1,0.2835,1,0.0479
36,1,CA1-CA3,5,2,0.2123,1,-0.0448
36,1,CA1-CA3,5,3,0.0794,0,-0.002
36,1,CA1-CA3,5,4,0.0125,0,0.0014
36,1,CA1-CA3,5,5,0.021,0,0.0045
36,1,CA1-CA3,5,6,0.0148,0,0.018
36,1,CA1-CA3,5,7,0.034,0,0.0243
36,1,CA1-CA3,5,8,0.0215,0,-0.0054
36,1,CA1-CA3,5,9,-0.004,0,0.0142
36,1,CA1-CA3,5,10,-0.0231,0,-0.028
36,1,CA1-CA3,5,11,-0.0108,0,-0.0333
36,1,CA1-CA3,5,12,-0.0149,0,-0.0765
36,1,CA1-CA3,6,1,0.282,1,0.0184
36,1,CA1-CA3,6,2,0.1932,1,0.0149
36,1,CA1-CA3,6,3,0.0378,0,0.0174
36,1,CA1-CA3,6,4,0.0424,0,0.0017
36,1,CA1-CA3,6,5,0.005,0,0.0046
36,1,CA1-CA3,6,6,0.0073,0,-0.0045
36,1,CA1-CA3,6,7,0.0275,0,-0.0224
36,1,CA1-CA3,6,8,0.0204,0,0.0049
36,1,CA1-CA3,6,9,0.0268,0,-0.0112
36,1,CA1-CA3,6,10,-0.0142,0,0.0023
36,1,CA1-CA3,6,11,0.0023,0,-0.0262
36,1,CA1-CA3,6,12,0.011,0,-0.0547
36,1,CA1-V1,1,1,0.0267,0,-0.0349
36,1,CA1-V1,1,2,0.0398,0,-0.0098
36,1,CA1-V1,1,3,0.0171,0,-0.0065
36,1,CA1-V1,1,4,0.0391,0,-0.0069
36,1,CA1-V1,1,5,0.0282,0,-0.021
36,1,CA1-V1,1,6,0.0204,0,-0.0114
36,1,CA1-V1,1,7,0.0359,0,0.001
36,1,CA1-V1,1,8,0.0219,0,-0.0206
36,1,CA1-V1,1,9,-0.0027,0,0.0008
36,1,CA1-V1,1,10,-0.0132,0,-0.0016
36,1,CA1-V1,1,11,0.0186,0,-0.0034
36,1,CA1-V1,1,12,0.0134,0,-0.0122
36,1,CA1-V1,1,13,-0.0066,0,-0.0171
36,1,CA1-V1,1,14,0.0006,0,-0.0092
36,1,CA1-V1,1,15,-0.0217,0,-0.0278
36,1,CA1-V1,1,16,-0.0037,0,-0.0184
36,1,CA1-V1,1,17,0.0348,0,-0.0025
36,1,CA1-V1,1,18,0.0077,0,0.0152
36,1,CA1-V1,1,19,0.0094,0,-0.0054
36,1,CA1-V1,1,20,-0.0058,0,-0.0449
36,1,CA1-V1,1,21,0.0337,0,-0.0208
36,1,CA1-V1,1,22,0.0161,0,-0.0332
36,1,CA1-V1,1,23,-0.0055,0,-0.0445
36,1,CA1-V1,1,24,-0.0031,0,-0.0008
36,1,CA1-V1,1,25,0.0019,0,-0.0885
36,1,CA1-V1,1,26,-0.0026,0,-0.0608
36,1,CA1-V1,1,27,0.0086,0,-0.0946
36,1,CA1-V1,1,28,-0.0025,0,-0.0948
36,1,CA1-V1,1,29,-0.0085,0,0.1868
36,1,CA1-V1,2,1,0.1027,0,-0.0304
36,1,CA1-V1,2,2,0.1043,0,-0.0024
36,1,CA1-V1,2,3,0.0102,0,-0.0184
36,1,CA1-V1,2,4,0.0472,0,0.0083
36,1,CA1-V1,2,5,0.0213,0,0.0067
36,1,CA1-V1,2,6,-0.0042,0,0.0065
36,1,CA1-V1,2,7,0.0078,0,0.0069
36,1,CA1-V1,2,8,0.0108,0,-0.0076
36,1,CA1-V1,2,9,0.014,0,-0.0027
36,1,CA1-V1,2,10,0.0107,0,0.0067
36,1,CA1-V1,2,11,-0.008,0,0.008
36,1,CA1-V1,2,12,0.0103,0,0.002
36,1,CA1-V1,2,13,0.004,0,0.0097
36,1,CA1-V1,2,14,-0.0134,0,0.0177
36,1,CA1-V1,2,15,0.0043,0,0.0087
36,1,CA1-V1,2,16,-0.0109,0,0.0151
36,1,CA1-V1,2,17,0.0159,0,0.0097
36,1,CA1-V1,2,18,0.0177,0,0.0243
36,1,CA1-V1,2,19,0.0083,0,0.0278
36,1,CA1-V1,2,20,-0.001,0,0.0223
36,1,CA1-V1,2,21,-0.0019,0,0.0214
36,1,CA1-V1,2,22,0.003,0,0.0029
36,1,CA1-V1,2,23,-0.0078,0,-0.0283
36,1,CA1-V1,2,24,-0.0078,0,-0.011
36,1,CA1-V1,2,25,0.0033,0,0.0387
36,1,CA1-V1,2,26,0.0195,0,-0.0034
36,1,CA1-V1,2,27,0.0112,0,-0.0121
36,1,CA1-V1,2,28,0.0,0,-0.1346
36,1,CA1-V1,2,29,-0.0043,0,-0.0363
36,1,CA1-V1,3,1,0.0966,0,0.0259
36,1,CA1-V1,3,2,0.0259,0,-0.0174
36,1,CA1-V1,3,3,0.035,0,-0.0083
36,1,CA1-V1,3,4,0.0414,0,0.0159
36,1,CA1-V1,3,5,0.0135,0,-0.0057
36,1,CA1-V1,3,6,0.0351,0,0.0021
36,1,CA1-V1,3,7,0.0209,0,0.0074
36,1,CA1-V1,3,8,0.015,0,0.0114
36,1,CA1-V1,3,9,-0.0167,0,-0.0054
36,1,CA1-V1,3,10,-0.0017,0,0.013
36,1,CA1-V1,3,11,-0.0122,0,0.002
36,1,CA1-V1,3,12,0.0042,0,0.0107
36,1,CA1-V1,3,13,-0.0175,0,-0.0005
36,1,CA1-V1,3,14,0.0175,0,-0.0209
36,1,CA1-V1,3,15,0.0039,0,0.0037
36,1,CA1-V1,3,16,0.0086,0,-0.0189
36,1,CA1-V1,3,17,-0.0034,0,-0.0238
36,1,CA1-V1,3,18,-0.015,0,-0.0273
36,1,CA1-V1,3,19,-0.0018,0,-0.0156
36,1,CA1-V1,3,20,0.0195,0,-0.01
36,1,CA1-V1,3,21,0.0034,0,0.0021
36,1,CA1-V1,3,22,0.0104,0,0.0066
36,1,CA1-V1,3,23,-0.0194,0,-0.0203
36,1,CA1-V1,3,24,0.0116,0,-0.0021
36,1,CA1-V1,3,25,-0.0197,0,0.0179
36,1,CA1-V1,3,26,-0.0292,0,0.0274
36,1,CA1-V1,3,27,-0.0165,0,0.0058
36,1,CA1-V1,3,28,0.0042,0,-0.0382
36,1,CA1-V1,3,29,-0.013,0,-0.0073
36,1,CA1-V1,4,1,0.0189,0,0.022
36,1,CA1-V1,4,2,0.0016,0,0.0126
36,1,CA1-V1,4,3,-0.0213,0,0.0092
36,1,CA1-V1,4,4,-0.0018,0,0.0101
36,1,CA1-V1,4,5,0.0142,0,-0.005
36,1,CA1-V1,4,6,-0.0177,0,0.0154
36,1,CA1-V1,4,7,0.034,0,0.0083
36,1,CA1-V1,4,8,-0.0117,0,0.0071
36,1,CA1-V1,4,9,0.0216,0,0.0203
36,1,CA1-V1,4,10,0.0046,0,0.0155
36,1,CA1-V1,4,11,-0.002,0,0.0047
36,1,CA1-V1,4,12,0.0001,0,0.0011
36,1,CA1-V1,4,13,0.0264,0,0.0197
36,1,CA1-V1,4,14,0.0107,0,0.0256
36,1,CA1-V1,4,15,-0.0128,0,0.0412
36,1,CA1-V1,4,16,0.0094,0,0.0245
36,1,CA1-V1,4,17,0.023,0,0.0247
36,1,CA1-V1,4,18,-0.0071,0,0.0207
36,1,CA1-V1,4,19,-0.0451,0,0.0408
36,1,CA1-V1,4,20,-0.0034,0,0.0224
36,1,CA1-V1,4,21,-0.0238,0,0.0143
36,1,CA1-V1,4,22,0.01,0,0.0038
36,1,CA1-V1,4,23,-0.0231,0,-0.0238
36,1,CA1-V1,4,24,-0.0035,0,-0.0387
36,1,CA1-V1,4,25,-0.0279,0,-0.013
36,1,CA1-V1,4,26,-0.0067,0,-0.0521
36,1,CA1-V1,4,27,-0.0056,0,0.0372
36,1,CA1-V1,4,28,-0.0031,0,-0.0693
36,1,CA1-V1,4,29,0.0135,0,0.0021
36,1,CA1-V1,5,1,0.0679,0,-0.0041
36,1,CA1-V1,5,2,0.0512,0,-0.0099
36,1,CA1-V1,5,3,0.0123,0,0.0149
36,1,CA1-V1,5,4,-0.0,0,0.0023
36,1,CA1-V1,5,5,-0.0066,0,-0.0084
36,1,CA1-V1,5,6,0.0287,0,-0.0304
36,1,CA1-V1,5,7,0.0152,0,-0.0194
36,1,CA1-V1,5,8,0.0084,0,-0.0124
36,1,CA1-V1,5,9,0.0231,0,-0.0069
36,1,CA1-V1,5,10,0.0002,0,0.0092
36,1,CA1-V1,5,11,0.0235,0,0.0095
36,1,CA1-V1,5,12,0.0022,0,0.0144
36,1,CA1-V1,5,13,0.0001,0,0.026
36,1,CA1-V1,5,14,0.0068,0,0.0089
36,1,CA1-V1,5,15,0.0072,0,0.0097
36,1,CA1-V1,5,16,0.0012,0,0.0049
36,1,CA1-V1,5,17,0.0077,0,0.0022
36,1,CA1-V1,5,18,0.0032,0,0.0009
36,1,CA1-V1,5,19,0.0248,0,0.018
36,1,CA1-V1,5,20,-0.0063,0,0.0148
36,1,CA1-V1,5,21,0.0044,0,-0.004
36,1,CA1-V1,5,22,-0.0116,0,-0.032
36,1,CA1-V1,5,23,-0.0115,0,-0.0078
36,1,CA1-V1,5,24,0.0029,0,0.0141
36,1,CA1-V1,5,25,-0.0037,0,0.0581
36,1,CA1-V1,5,26,-0.006,0,-0.0273
36,1,CA1-V1,5,27,0.0082,0,-0.0239
36,1,CA1-V1,5,28,-0.0085,0,-0.0192
36,1,CA1-V1,5,29,-0.0015,0,-0.3104
36,1,CA1-V1,6,1,0.0972,0,0.0077
36,1,CA1-V1,6,2,0.0533,0,-0.0028
36,1,CA1-V1,6,3,0.0035,0,-0.015
36,1,CA1-V1,6,4,0.0286,0,-0.01
36,1,CA1-V1,6,5,0.0257,0,-0.0033
36,1,CA1-V1,6,6,0.0302,0,-0.0026
36,1,CA1-V1,6,7,0.0142,0,-0.0113
36,1,CA1-V1,6,8,-0.0152,0,-0.0101
36,1,CA1-V1,6,9,0.0202,0,-0.015
36,1,CA1-V1,6,10,-0.0076,0,-0.0038
36,1,CA1-V1,6,11,0.0084,0,-0.0069
36,1,CA1-V1,6,12,0.0069,0,-0.0043
36,1,CA1-V1,6,13,0.0088,0,-0.0101
36,1,CA1-V1,6,14,-0.0129,0,0.0029
36,1,CA1-V1,6,15,-0.0027,0,0.0025
36,1,CA1-V1,6,16,0.0069,0,-0.0281
36,1,CA1-V1,6,17,0.0057,0,-0.0341
36,1,CA1-V1,6,18,0.0064,0,-0.023
36,1,CA1-V1,6,19,0.0038,0,-0.0321
36,1,CA1-V1,6,20,0.0014,0,-0.0254
36,1,CA1-V1,6,21,0.0163,0,-0.0171
36,1,CA1-V1,6,22,-0.0009,0,-0.041
36,1,CA1-V1,6,23,0.0124,0,-0.0262
36,1,CA1-V1,6,24,0.0226,0,-0.0521
36,1,CA1-V1,6,25,0.0116,0,-0.0381
36,1,CA1-V1,6,26,0.0326,0,-0.0511
36,1,CA1-V1,6,27,0.0063,0,0.046
36,1,CA1-V1,6,28,0.0134,0,0.0002
36,1,CA1-V1,6,29,0.0029,0,-0.2994
41,1,CA1-CA3,1,1,1.0,1,0.028
41,1,CA1-CA3,1,2,0.5227,1,-0.0199
41,1,CA1-CA3,1,3,0.2914,1,-0.0255
41,1,CA1-CA3,1,4,0.037,0,0.0017
41,1,CA1-CA3,1,5,0.0276,0,0.0118
41,1,CA1-CA3,1,6,0.0581,0,0.0179
41,1,CA1-CA3,1,7,0.0066,0,0.0245
41,1,CA1-CA3,1,8,-0.0023,0,0.0219
41,1,CA1-CA3,1,9,0.0437,0,0.0078
41,1,CA1-CA3,1,10,-0.0178,0,0.0343
41,1,CA1-CA3,1,11,0.0196,0,0.0171
41,1,CA1-CA3,1,12,-0.0051,0,0.0188
41,1,CA1-CA3,1,13,0.0093,0,0.002
41,1,CA1-CA3,1,14,0.0174,0,0.0129
41,1,CA1-CA3,1,15,0.0046,0,0.0239
41,1,CA1-CA3,1,16,0.0057,0,0.0585
41,1,CA1-CA3,1,17,0.012,0,0.0342
41,1,CA1-CA3,1,18,0.0153,0,0.056
41,1,CA1-CA3,1,19,-0.0258,0,-0.0839
41,1,CA1-CA3,1,20,-0.0139,0,0.0194
41,1,CA1-CA3,1,21,0.0196,0,0.0862
41,1,CA1-CA3,1,22,-0.0026,0,0.0716
41,1,CA1-CA3,2,1,0.8032,1,0.0177
41,1,CA1-CA3,2,2,0.4148,1,-0.0372
41,1,CA1-CA3,2,3,0.2908,1,0.0269
41,1,CA1-CA3,2,4,0.0855,0,0.0054
41,1,CA1-CA3,2,5,0.055,0,-0.0059
41,1,CA1-CA3,2,6,0.0343,0,0.0029
41,1,CA1-CA3,2,7,0.0199,0,-0.0008
41,1,CA1-CA3,2,8,0.0242,0,0.0247
41,1,CA1-CA3,2,9,0.0115,0,-0.0177
41,1,CA1-CA3,2,10,0.023,0,-0.0237
41,1,CA1-CA3,2,11,-0.0039,0,0.0041
41,1,CA1-CA3,2,12,-0.0024,0,0.0288
41,1,CA1-CA3,2,13,-0.0067,0,-0.0122
41,1,CA1-CA3,2,14,0.0026,0,-0.0241
41,1,CA1-CA3,2,15,0.0081,0,-0.0382
41,1,CA1-CA3,2,16,0.0003,0,0.026
41,1,CA1-CA3,2,17,-0.0041,0,0.0006
41,1,CA1-CA3,2,18,0.0065,0,-0.0155
41,1,CA1-CA3,2,19,-0.0071,0,-0.022
41,1,CA1-CA3,2,20,0.0017,0,-0.0287
41,1,CA1-CA3,2,21,0.0019,0,-0.0282
41,1,CA1-CA3,2,22,-0.0053,0,-0.0094
41,1,CA1-CA3,3,1,0.8447,1,0.0037
41,1,CA1-CA3,3,2,0.4121,1,-0.0328
41,1,CA1-CA3,3,3,0.2492,1,0.0445
41,1,CA1-CA3,3,4,0.1048,0,0.0141
41,1,CA1-CA3,3,5,0.0637,0,0.0214
41,1,CA1-CA3,3,6,0.0233,0,0.004
41,1,CA1-CA3,3,7,0.0118,0,0.0293
41,1,CA1-CA3,3,8,0.0031,0,0.0141
41,1,CA1-CA3,3,9,-0.0015,0,0.0055
41,1,CA1-CA3,3,10,0.0005,0,0.0161
41,1,CA1-CA3,3,11,0.0044,0,0.023
41,1,CA1-CA3,3,12,-0.0081,0,0.0317
41,1,CA1-CA3,3,13,0.0006,0,-0.0066
41,1,CA1-CA3,3,14,0.0026,0,0.03
41,1,CA1-CA3,3,15,-0.009,0,0.0155
41,1,CA1-CA3,3,16,0.003,0,0.0216
41,1,CA1-CA3,3,17,-0.0001,0,0.0312
41,1,CA1-CA3,3,18,0.0,0,0.0021
41,1,CA1-CA3,3,19,0.0074,0,0.0198
41,1,CA1-CA3,3,20,0.0085,0,0.1007
41,1,CA1-CA3,3,21,0.0028,0,0.0553
41,1,CA1-CA3,3,22,-0.0108,0,0.0244
41,1,CA1-CA3,4,1,0.8274,1,0.0112
41,1,CA1-CA3,4,2,0.3995,1,-0.0252
41,1,CA1-CA3,4,3,0.3122,1,0.0479
41,1,CA1-CA3,4,4,0.1076,0,-0.0212
41,1,CA1-CA3,4,5,0.0247,0,-0.0083
41,1,CA1-CA3,4,6,0.0381,0,0.0085
41,1,CA1-CA3,4,7,0.0503,0,0.0111
41,1,CA1-CA3,4,8,0.0492,0,-0.0019
41,1,CA1-CA3,4,9,0.0152,0,0.0044
41,1,CA1-CA3,4,10,0.0138,0,0.0022
41,1,CA1-CA3,4,11,0.0207,0,-0.0065
41,1,CA1-CA3,4,12,0.0043,0,-0.0261
41,1,CA1-CA3,4,13,-0.0048,0,-0.0317
41,1,CA1-CA3,4,14,0.0134,0,0.0079
41,1,CA1-CA3,4,15,0.0002,0,-0.0267
41,1,CA1-CA3,4,16,-0.0099,0,-0.0084
41,1,CA1-CA3,4,17,0.0119,0,-0.0263
41,1,CA1-CA3,4,18,0.0165,0,-0.0083
41,1,CA1-CA3,4,19,-0.0179,0,-0.0608
41,1,CA1-CA3,4,20,-0.0113,0,-0.1134
41,1,CA1-CA3,4,21,0.001,0,-0.0839
41,1,CA1-CA3,4,22,0.0016,0,0.0827
41,1,CA1-CA3,5,1,0.61,1,0.0203
41,1,CA1-CA3,5,2,0.275,1,-0.059
41,1,CA1-CA3,5,3,0.208,1,0.0535
41,1,CA1-CA3,5,4,0.1383,0,-0.0028
41,1,CA1-CA3,5,5,0.0994,0,0.0119
41,1,CA1-CA3,5,6,0.0132,0,0.0136
41,1,CA1-CA3,5,7,0.0207,0,0.0218
41,1,CA1-CA3,5,8,0.0098,0,0.0259
41,1,CA1-CA3,5,9,0.0099,0,0.0341
41,1,CA1-CA3,5,10,-0.0007,0,0.0045
41,1,CA1-CA3,5,11,0.005,0,-0.001
41,1,CA1-CA3,5,12,0.0124,0,-0.0037
41,1,CA1-CA3,5,13,0.0116,0,-0.0109
41,1,CA1-CA3,5,14,0.0119,0,-0.0322
41,1,CA1-CA3,5,15,0.024,0,-0.0342
41,1,CA1-CA3,5,16,-0.0157,0,0.001
41,1,CA1-CA3,5,17,-0.0077,0,0.029
41,1,CA1-CA3,5,18,0.0033,0,-0.0192
41,1,CA1-CA3,5,19,-0.0096,0,-0.0125
41,1,CA1-CA3,5,20,0.0128,0,-0.0293
41,1,CA1-CA3,5,21,-0.0116,0,0.0212
41,1,CA1-CA3,5,22,0.0017,0,-0.0413
41,1,CA1-CA3,6,1,0.8056,1,0.0108
41,1,CA1-CA3,6,2,0.389,1,-0.0362
41,1,CA1-CA3,6,3,0.329,1,0.11
41,1,CA1-CA3,6,4,0.1595,0,0.0381
41,1,CA1-CA3,6,5,0.0399,0,0.0327
41,1,CA1-CA3,6,6,0.0329,0,0.0332
41,1,CA1-CA3,6,7,0.0149,0,0.0477
41,1,CA1-CA3,6,8,0.0268,0,0.0015
41,1,CA1-CA3,6,9,0.02,0,0.0016
41,1,CA1-CA3,6,10,0.0182,0,0.0009
41,1,CA1-CA3,6,11,-0.0085,0,-0.0195
41,1,CA1-CA3,6,12,0.0163,0,-0.0241
41,1,CA1-CA3,6,13,-0.0005,0,0.0031
41,1,CA1-CA3,6,14,-0.0027,0,-0.0169
41,1,CA1-CA3,6,15,0.0047,0,-0.0563
41,1,CA1-CA3,6,16,-0.0039,0,-0.0563
41,1,CA1-CA3,6,17,-0.0098,0,-0.0334
41,1,CA1-CA3,6,18,-0.0032,0,0.0207
41,1,CA1-CA3,6,19,-0.0089,0,0.0571
41,1,CA1-CA3,6,20,-0.01,0,-0.0367
41,1,CA1-CA3,6,21,-0.0007,0,-0.1598
41,1,CA1-CA3,6,22,-0.0127,0,-0.0516
41,1,CA1-V1,1,1,0.0771,0,-0.0071
41,1,CA1-V1,1,2,0.0754,0,0.0005
41,1,CA1-V1,1,3,0.0121,0,-0.0114
41,1,CA1-V1,1,4,0.0303,0,0.0009
41,1,CA1-V1,1,5,0.0144,0,-0.0294
41,1,CA1-V1,1,6,0.0141,0,-0.0261
41,1,CA1-V1,1,7,0.0149,0,-0.0313
41,1,CA1-V1,1,8,0.0106,0,-0.0244
41,1,CA1-V1,1,9,0.0132,0,-0.0165
41,1,CA1-V1,1,10,0.0183,0,-0.0117
41,1,CA1-V1,1,11,0.0129,0,-0.0121
41,1,CA1-V1,1,12,0.0183,0,-0.0341
41,1,CA1-V1,1,13,-0.003,0,-0.0214
41,1,CA1-V1,1,14,-0.0131,0,0.0053
41,1,CA1-V1,1,15,0.0113,0,-0.0005
41,1,CA1-V1,1,16,-0.0074,0,-0.0089
41,1,CA1-V1,1,17,-0.006,0,-0.011
41,1,CA1-V1,1,18,-0.01,0,-0.0088
41,1,CA1-V1,1,19,0.0248,0,-0.0165
41,1,CA1-V1,1,20,0.0164,0,0.0046
