animal,pair,epoch,dim,peak_cc,sig,ifi,lag
41,CA1-CA3,expert,19,-0.0101,0,-0.0168,-5
41,CA1-CA3,expert,20,-0.0064,0,0.0091,8
41,CA1-V1,naive,1,0.1727,0,-0.0343,-6
41,CA1-V1,naive,2,0.1434,0,0.0041,8
41,CA1-V1,naive,3,0.0878,0,0.0172,2
41,CA1-V1,naive,4,0.0604,0,-0.0101,6
41,CA1-V1,naive,5,0.0792,0,0.0138,8
41,CA1-V1,naive,6,0.0433,0,0.0012,-4
41,CA1-V1,naive,7,0.0539,0,0.012,7
41,CA1-V1,naive,8,0.0136,0,0.0001,-4
41,CA1-V1,naive,9,0.0073,0,0.0239,1
41,CA1-V1,naive,10,0.0048,0,0.0014,3
41,CA1-V1,naive,11,0.0103,0,0.011,4
41,CA1-V1,naive,12,0.0239,0,0.0061,1
41,CA1-V1,naive,13,0.007,0,0.0118,-8
41,CA1-V1,naive,14,0.0318,0,-0.0096,-7
41,CA1-V1,naive,15,-0.0043,0,0.0172,-7
41,CA1-V1,naive,16,-0.0051,0,0.0318,-7
41,CA1-V1,naive,17,-0.0208,0,-0.0042,-5
41,CA1-V1,naive,18,0.0115,0,0.1019,4
41,CA1-V1,naive,19,-0.0151,0,0.0928,4
41,CA1-V1,naive,20,0.0016,0,0.3,2
41,CA1-V1,intermediate,1,0.2395,0,-0.0194,-6
41,CA1-V1,intermediate,2,0.1242,0,0.0108,1
41,CA1-V1,intermediate,3,0.1087,0,0.0124,1
41,CA1-V1,intermediate,4,0.1124,0,0.0138,-1
41,CA1-V1,intermediate,5,0.0466,0,-0.0041,5
41,CA1-V1,intermediate,6,0.1125,0,-0.0218,-8
41,CA1-V1,intermediate,7,0.0275,0,-0.0114,1
41,CA1-V1,intermediate,8,0.0813,0,0.0117,6
41,CA1-V1,intermediate,9,0.0092,0,0.0081,6
